kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
oriented_box,0.2678077387627474,0,0.0,0.0,0.36592877637782695,0.36592877637782695,
oriented_box,0.0762199793608892,0,0.0,0.0,0.1721646507924579,0.22135780780216993,
oriented_box,0.2678077387627472,1,0.013442479357137866,0.07779212590936266,0.2846070831000631,0.4704867774998251,
oriented_box,0.09799855814996483,0,0.0,0.0,0.1041459216672686,0.4704867774998251,
oriented_box,0.5692141662001262,1,0.006324508794347715,0.03660016663395668,0.2846070831000631,1.0,
oriented_box,1.2098409422363368,8,0.023804782095375687,0.13775915564453522,0.6049204711181684,1.0,
oriented_box,0.44271561560433975,1,0.008131630945716093,0.04705804945437554,0.2846070831000631,0.7777663345235303,
oriented_box,0.05928133396497796,0,0.0,0.0,0.1721646507924579,0.1721646507924579,
oriented_box,0.20829184333453715,1,0.017283442031947677,0.10001991916636387,0.22135780780216993,0.4704867774998251,
oriented_box,0.3443293015849158,0,0.0,0.0,0.36592877637782695,0.4704867774998251,
oriented_box,0.12599999999999997,0,0.0,0.0,0.1041459216672686,0.6049204711181684,
oriented_box,0.07621997936088923,0,0.0,0.0,0.1041459216672686,0.36592877637782695,
oriented_box,0.010206150160591506,0,0.0,0.0,0.063,0.08100119175072623,
oriented_box,0.12599999999999997,0,0.0,0.0,0.1041459216672686,0.6049204711181684,
oriented_box,0.013122386130075844,0,0.0,0.0,0.063,0.1041459216672686,
oriented_box,0.027891083783073416,0,0.0,0.0,0.1041459216672686,0.13390386938137366,
oriented_box,0.9409735549996502,6,0.022954949036806917,0.1328411402592993,0.4704867774998251,1.0,
oriented_box,0.02789108378307341,0,0.0,0.0,0.08100119175072623,0.1721646507924579,
oriented_box,0.16200238350145246,0,0.0,0.0,0.08100119175072623,1.0,
oriented_box,0.16200238350145246,0,0.0,0.0,0.1721646507924579,0.4704867774998251,
oriented_box,0.9409735549996497,4,0.015303299357871284,0.08856076017286624,0.6049204711181684,0.7777663345235303,
oriented_box,2.0,14,0.0252,0.14583333333333334,1.0,1.0,
oriented_box,0.126,0,0.0,0.0,0.063,1.0,
oriented_box,0.16200238350145246,0,0.0,0.0,0.2846070831000631,0.2846070831000631,
oriented_box,0.2678077387627472,1,0.013442479357137866,0.07779212590936266,0.2846070831000631,0.4704867774998251,
oriented_box,0.03586049247060795,0,0.0,0.0,0.1041459216672686,0.1721646507924579,
oriented_box,0.9409735549996497,4,0.015303299357871284,0.08856076017286624,0.6049204711181684,0.7777663345235303,
oriented_box,0.9409735549996497,0,0.0,0.0,0.6049204711181684,0.7777663345235303,
oriented_box,0.02789108378307341,0,0.0,0.0,0.08100119175072623,0.1721646507924579,
oriented_box,0.20829184333453715,0,0.0,0.0,0.1721646507924579,0.6049204711181684,
oriented_box,0.7318575527556535,2,0.009837980045283315,0.05693275489168585,0.4704867774998251,0.7777663345235303,
oriented_box,0.44271561560433986,0,0.0,0.0,0.22135780780216993,1.0,
oriented_box,0.0762199793608892,0,0.0,0.0,0.1721646507924579,0.22135780780216993,
oriented_box,0.010206150160591506,0,0.0,0.0,0.063,0.08100119175072623,
oriented_box,0.013122386130075839,0,0.0,0.0,0.08100119175072623,0.08100119175072623,
oriented_box,0.2678077387627474,0,0.0,0.0,0.36592877637782695,0.36592877637782695,
oriented_box,0.16200238350145246,1,0.02222189527210088,0.128598930972806,0.1721646507924579,0.4704867774998251,
oriented_box,0.12599999999999997,0,0.0,0.0,0.1041459216672686,0.6049204711181684,
oriented_box,0.046107025823606186,0,0.0,0.0,0.13390386938137366,0.1721646507924579,
oriented_box,1.209840942236336,6,0.017853586571531774,0.10331936673340147,0.7777663345235303,0.7777663345235303,
oriented_box,2.0,28,0.0504,0.2916666666666667,1.0,1.0,
oriented_box,0.010206150160591506,0,0.0,0.0,0.063,0.08100119175072623,
oriented_box,0.09799855814996486,0,0.0,0.0,0.13390386938137366,0.36592877637782695,
oriented_box,0.007938,0,0.0,0.0,0.063,0.063,
oriented_box,0.5692141662001262,1,0.006324508794347715,0.03660016663395668,0.2846070831000631,1.0,
oriented_box,0.021692745999849695,0,0.0,0.0,0.063,0.1721646507924579,
oriented_box,0.0762199793608892,0,0.0,0.0,0.1721646507924579,0.22135780780216993,
oriented_box,0.44271561560433986,2,0.016263261891432183,0.09411609890875107,0.4704867774998251,0.4704867774998251,
